Date,Currency,Exchange Rate,Normalized Price
2018-03-19,XAU,204753.8171,0.019949189953329144
2018-03-20,XAU,205715.0516,0.021085358642083663
2018-03-21,XAU,205157.7753,0.020426664137210032
2018-03-22,XAU,207577.1908,0.02328638685439019
2018-03-23,XAU,208768.1272,0.024694060682137697
2018-03-24,XAU,209291.8132,0.025313051818992544
2018-03-25,XAU,209815.4992,0.025932042955847362
2018-03-26,XAU,210339.1852,0.026551034092702236
2018-03-27,XAU,211233.1489,0.027607689430003496
2018-03-28,XAU,210150.8035,0.02632836897916921
2018-03-29,XAU,207132.2599,0.022760483386256886
2018-03-30,XAU,207144.6737,0.02277515636238131
2018-03-31,XAU,207157.08750000002,0.022789829338505735
2018-04-01,XAU,207169.5013,0.022804502314630132
2018-04-02,XAU,207181.9151,0.022819175290754556
2018-04-03,XAU,207988.3159,0.023772332235856453
2018-04-04,XAU,207431.1861,0.023113810892384012
2018-04-05,XAU,207662.6402,0.023387387112654784
2018-04-06,XAU,207112.067,0.02273661559882817
2018-04-07,XAU,207163.8946,0.022797875256417743
2018-04-08,XAU,207215.72220000002,0.022859134914007345
2018-04-09,XAU,207267.5498,0.02292039457159692
2018-04-10,XAU,207415.265,0.02309499232593587
2018-04-11,XAU,208621.2209,0.024520419038771002
2018-04-12,XAU,210369.2545,0.026586575677146784
2018-04-13,XAU,210253.66865,0.02644995446387044
2018-04-14,XAU,210138.0828,0.026313333250594095
2018-04-15,XAU,210022.49695,0.02617671203731775
2018-04-16,XAU,209906.9111,0.026040090824041406
2018-04-17,XAU,210150.9974,0.026328598166853096
2018-04-18,XAU,210205.3858,0.026392884662095883
2018-04-19,XAU,211108.6876,0.027460577531687652
2018-04-20,XAU,209895.8886,0.02602706234933333
2018-04-21,XAU,209456.81366666668,0.025508080569892122
2018-04-22,XAU,209017.73873333333,0.02498909879045086
2018-04-23,XAU,208578.6638,0.02447011701100965
2018-04-24,XAU,208088.324,0.023890540718637526
2018-04-25,XAU,208817.4988,0.024752417374530378
2018-04-26,XAU,208513.8144,0.02439346572793094
2018-04-27,XAU,207706.3555,0.02343905812017638
2018-04-28,XAU,207442.95075000002,0.023127716580292834
2018-04-29,XAU,207179.546,0.02281637504040926
2018-04-30,XAU,206916.14125,0.022505033500525656
2018-05-01,XAU,206652.7365,0.02219369196064211
2018-05-02,XAU,206639.5492,0.022178104715959157
2018-05-03,XAU,206564.6663,0.0220895939453791
2018-05-04,XAU,207391.2472,0.023066603548449444
2018-05-05,XAU,207365.134175,0.023035738237878856
2018-05-06,XAU,207339.02115,0.02300487292730824
2018-05-07,XAU,207312.908125,0.02297400761673765
2018-05-08,XAU,207286.7951,0.022943142306167064
2018-05-09,XAU,206695.1303,0.022243800969585614
2018-05-10,XAU,207401.0162,0.023078150399837377
2018-05-11,XAU,208374.3619,0.02422863439481862
2018-05-12,XAU,208429.40833333333,0.024293698678280073
2018-05-13,XAU,208484.45476666666,0.024358762961741554
2018-05-14,XAU,208539.5012,0.024423827245203034
2018-05-15,XAU,207477.2667,0.023168277658692366
2018-05-16,XAU,204531.2402,0.019686106486578814
2018-05-17,XAU,205173.952,0.02044578482006873
2018-05-18,XAU,203678.8307,0.01867856776018384
2018-05-19,XAU,203632.0679,0.01862329464092058
2018-05-20,XAU,203585.3051,0.01856802152165729
2018-05-21,XAU,203538.5423,0.018512748402394003
2018-05-22,XAU,203653.1202,0.018648178229770412
2018-05-23,XAU,204121.7958,0.0192021476741705
2018-05-24,XAU,204554.6019,0.019713719761025456
2018-05-25,XAU,205859.3772,0.021255949926214296
2018-05-26,XAU,205634.6667,0.020990344567548613
2018-05-27,XAU,205409.9562,0.020724739208882847
2018-05-28,XAU,205185.2457,0.020459133850217165
2018-05-29,XAU,205212.71355,0.02049160054915211
2018-05-30,XAU,205240.1814,0.020524067248087086
2018-05-31,XAU,205769.944,0.021150240859826114
2018-06-01,XAU,205401.8699,0.020715181290531126
2018-06-02,XAU,205293.16736666666,0.020586696082435046
2018-06-03,XAU,205184.46483333333,0.020458210874338995
2018-06-04,XAU,205075.7623,0.020329725666242915
2018-06-05,XAU,204818.8938,0.02002610990252726
2018-06-06,XAU,205689.3124,0.021054935188583396
2018-06-07,XAU,205722.3375,0.02109397049637038
2018-06-08,XAU,206019.788,0.0214455537412023
2018-06-09,XAU,206247.26323333333,0.021714426984495633
2018-06-10,XAU,206474.73846666666,0.021983300227788993
2018-06-11,XAU,206702.2137,0.022252173471082326
2018-06-12,XAU,206675.7074,0.02222084331375368
2018-06-13,XAU,206834.6607,0.022408724379647804
2018-06-14,XAU,207176.3514,0.022812599058072897
2018-06-15,XAU,206582.922675,0.022111172781391714
2018-06-16,XAU,205989.49395,0.02140974650471053
2018-06-17,XAU,205396.065225,0.02070832022802932
2018-06-18,XAU,204802.6365,0.020006893951348137
2018-06-19,XAU,206392.5889,0.021886200336512285
2018-06-20,XAU,203896.7013,0.018936088431695475
2018-06-21,XAU,202916.9695,0.0177780561362077
2018-06-22,XAU,202369.4817,0.017130931531509158
2018-06-23,XAU,202247.12826666667,0.01698631110858953
2018-06-24,XAU,202124.77483333333,0.016841690685669874
2018-06-25,XAU,202002.4214,0.016697070262750247
2018-06-26,XAU,200716.2039,0.015176775214634425
2018-06-27,XAU,199795.48355,0.01408849380903665
2018-06-28,XAU,198874.7632,0.013000212403438849
2018-06-29,XAU,197403.3268,0.011260990636873441
2018-06-30,XAU,197667.73320000002,0.011573516116125698
2018-07-01,XAU,197932.1396,0.011886041595377927
2018-07-02,XAU,198196.546,0.012198567074630184
2018-07-03,XAU,196576.8894,0.010284150649237017
2018-07-04,XAU,199327.7026,0.013535581831172927
2018-07-05,XAU,199132.35,0.013304677189915515
2018-07-06,XAU,199261.9165,0.013457823378916711
2018-07-07,XAU,199595.3493,0.013851937309662804
2018-07-08,XAU,199928.78209999998,0.014246051240408869
2018-07-09,XAU,200262.2149,0.014640165171154962
2018-07-10,XAU,200532.0487,0.01495910577797635
2018-07-11,XAU,199351.3187,0.013563495803643244
2018-07-12,XAU,198138.7532,0.012130256615740659
2018-07-13,XAU,198798.3749,0.012909922266487711
2018-07-14,XAU,198587.34709999998,0.01266048970989847
2018-07-15,XAU,198376.3193,0.012411057153309285
2018-07-16,XAU,198165.2915,0.012161624596720072
2018-07-17,XAU,198341.4146,0.012369800178834933
2018-07-18,XAU,196488.6926,0.010179902994155665
2018-07-19,XAU,195916.244,0.009503274996261968
2018-07-20,XAU,195003.2328,0.00842410572183186
2018-07-21,XAU,195704.8314,0.009253387610272168
2018-07-22,XAU,196406.43,0.010082669498712504
2018-07-23,XAU,197108.0286,0.010911951387152813
2018-07-24,XAU,195031.2442,0.0084572148909349
2018-07-25,XAU,195315.341,0.008793014208099803
2018-07-26,XAU,196517.583,0.010214051131665902
2018-07-27,XAU,196105.75995,0.009727280780916558
2018-07-28,XAU,195693.9369,0.009240510430167187
2018-07-29,XAU,195282.11385,0.008753740079417843
2018-07-30,XAU,194870.2908,0.008266969728668472
2018-07-31,XAU,195050.6382,0.008480138387282232
2018-08-01,XAU,195450.6356,0.008952930948788546
2018-08-02,XAU,194735.8022,0.008108005671183638
2018-08-03,XAU,192866.2759,0.005898245987294798
2018-08-04,XAU,193406.48810000002,0.006536770912194179
2018-08-05,XAU,193946.7003,0.007175295837093532
2018-08-06,XAU,194486.9125,0.007813820761992912
2018-08-07,XAU,193332.6673,0.006449515532223088
2018-08-08,XAU,193791.1363,0.006991420886810956
2018-08-09,XAU,194261.7847,0.007547722159281289
2018-08-10,XAU,194038.946,0.007284329247788046
2018-08-11,XAU,193868.85866666667,0.0070832878760030415
2018-08-12,XAU,193698.77133333334,0.006882246504218037
2018-08-13,XAU,193528.684,0.006681205132433005
2018-08-14,XAU,191458.7331,0.004234545758639019
2018-08-15,XAU,190852.2443,0.003517682615836376
2018-08-16,XAU,187876.174,0.0
2018-08-17,XAU,188836.3716,0.0011349430842705066
2018-08-18,XAU,189328.20563333333,0.001716285544135554
2018-08-19,XAU,189820.03966666668,0.002297628004000657
2018-08-20,XAU,190311.8737,0.0028789704638657043
2018-08-21,XAU,191638.4038,0.004446914565237797
2018-08-22,XAU,191520.19375,0.004307191576200187
2018-08-23,XAU,191401.9837,0.004167468587162548
2018-08-24,XAU,190709.604,0.003349083337913533
2018-08-25,XAU,191781.76503333333,0.004616365978492909
2018-08-26,XAU,192853.92606666667,0.005883648619072285
2018-08-27,XAU,193926.0871,0.007150931259651688
2018-08-28,XAU,194754.9117,0.008130592891635813
2018-08-29,XAU,194193.3391,0.00746682020704903
2018-08-30,XAU,194468.6984,0.007792291894568926
2018-08-31,XAU,194106.6933,0.007364405817041092
2018-09-01,XAU,193995.97746666666,0.007233540910316749
2018-09-02,XAU,193885.26163333334,0.007102676003592462
2018-09-03,XAU,193774.5458,0.006971811096868119
2018-09-04,XAU,194075.9621,0.007328081874020065
2018-09-05,XAU,193317.8775,0.006432034150028687
2018-09-06,XAU,194357.7056,0.0076610996162672085
2018-09-07,XAU,194714.5698,0.008082909206099276
2018-09-08,XAU,194242.67356666666,0.00752513300824692
2018-09-09,XAU,193770.77733333333,0.006967356810394565
2018-09-10,XAU,193298.8811,0.006409580612542182
2018-09-11,XAU,193826.9199,0.0070337167114936094
2018-09-12,XAU,193840.8652,0.007050199903904292
2018-09-13,XAU,195804.0754,0.009370692935192132
2018-09-14,XAU,196097.0026,0.009716929688788178
2018-09-15,XAU,195725.49323333334,0.009277809671783294
2018-09-16,XAU,195353.98386666668,0.008838689654778409
2018-09-17,XAU,194982.4745,0.008399569637773552
2018-09-18,XAU,196877.2465,0.010639169463548342
2018-09-19,XAU,198698.6558,0.012792055378552686
2018-09-20,XAU,200793.3157,0.015267920520689843
2018-09-21,XAU,203059.4673,0.017946486980685683
2018-09-22,XAU,202806.041525,0.01764694048034854
2018-09-23,XAU,202552.61575,0.017347393980011366
2018-09-24,XAU,202299.189975,0.017047847479674194
2018-09-25,XAU,202045.7642,0.01674830097933705
2018-09-26,XAU,202867.4454,0.017719519190479316
2018-09-27,XAU,202151.8764,0.016873724441702237
2018-09-28,XAU,200498.3064,0.014919222747616367
2018-09-29,XAU,200777.05916666667,0.01524870547570234
2018-09-30,XAU,201055.81193333332,0.015578188203788285
2018-10-01,XAU,201334.5647,0.015907670931874257
2018-10-02,XAU,201494.539,0.016096758808625905
2018-10-03,XAU,204441.5636,0.01958010972404689
2018-10-04,XAU,203076.0661,0.017966106581137925
2018-10-05,XAU,203926.1865,0.01897093961631452
2018-10-06,XAU,203868.24360000002,0.01890245174086308
2018-10-07,XAU,203810.3007,0.018833963865411613
2018-10-08,XAU,203752.3578,0.018765475989960173
2018-10-09,XAU,205178.9601,0.020451704339613824
2018-10-10,XAU,203356.15,0.01829716269429682
2018-10-11,XAU,204429.195,0.01956549017382922
2018-10-12,XAU,209067.3338,0.025047719618004755
2018-10-13,XAU,208966.46946666666,0.024928499076768
2018-10-14,XAU,208865.60513333333,0.024809278535531276
2018-10-15,XAU,208764.7408,0.024690057994294523
2018-10-16,XAU,209027.8949,0.025001103268613517
2018-10-17,XAU,209036.7443,0.025011563162837286
2018-10-18,XAU,208977.6801,0.02494174992302295
2018-10-19,XAU,210111.7118,0.02628216301638886
2018-10-20,XAU,210331.2391,0.026541641889220424
2018-10-21,XAU,210550.7664,0.02680112076205199
2018-10-22,XAU,210770.2937,0.02706059963488358
2018-10-23,XAU,210805.2339,0.027101898569970473
2018-10-24,XAU,212194.73145,0.028744269510059622
2018-10-25,XAU,213584.229,0.03038664045014869
2018-10-26,XAU,212932.2446,0.029616002004653502
2018-10-27,XAU,213156.57226666668,0.02988115485849721
2018-10-28,XAU,213380.89993333333,0.030146307712340864
2018-10-29,XAU,213605.2276,0.030411460566184573
2018-10-30,XAU,213566.042,0.03036514361462897
2018-10-31,XAU,209615.0144,0.02569507211019917
2018-11-01,XAU,213357.9105,0.030119134453031576
2018-11-02,XAU,214920.4004,0.031965980462902416
2018-11-03,XAU,214933.37610000002,0.03198131759869463
2018-11-04,XAU,214946.3518,0.031996654734486846
2018-11-05,XAU,214959.3275,0.03201199187027906
2018-11-06,XAU,214439.05060000002,0.031397030252419716
2018-11-07,XAU,213918.7737,0.03078206863456026
2018-11-08,XAU,214082.4902,0.030975579750872145
2018-11-09,XAU,213667.994,0.030485649765995687
2018-11-10,XAU,213175.57253333332,0.029903612966341447
2018-11-11,XAU,212683.15106666667,0.029321576166687263
2018-11-12,XAU,212190.7296,0.028739539367033023
2018-11-13,XAU,211404.8811,0.027810675016237574
2018-11-14,XAU,211840.6929,0.02832579980769037
2018-11-15,XAU,213201.0134,0.02993368379309755
2018-11-16,XAU,214522.2089,0.03149532245548778
2018-11-17,XAU,214925.53306666666,0.031972047218887995
2018-11-18,XAU,215328.85723333334,0.032448771982288266
2018-11-19,XAU,215732.1814,0.03292549674568854
2018-11-20,XAU,216068.91135,0.03332350787175184
2018-11-21,XAU,216405.6413,0.033721518997815086
2018-11-22,XAU,217750.26494999998,0.03531084947782673
2018-11-23,XAU,219094.8886,0.036900179957838425
2018-11-24,XAU,219293.17703333334,0.03713455472205626
2018-11-25,XAU,219491.46546666668,0.037368929486274044
2018-11-26,XAU,219689.7539,0.03760330425049188
2018-11-27,XAU,220169.9765,0.03817092212287601
2018-11-28,XAU,219203.7547,0.03702885849994944
2018-11-29,XAU,220136.7541,0.03813165360864221
2018-11-30,XAU,220022.9827,0.03799717705546421
2018-12-01,XAU,219992.7623,0.037961456872468685
2018-12-02,XAU,219962.54189999998,0.037925736689473105
2018-12-03,XAU,219932.3215,0.03789001650647758
2018-12-04,XAU,220808.205,0.038925301244693594
2018-12-05,XAU,221196.3526,0.039384087471920376
2018-12-06,XAU,222121.2261,0.04047727785549357
2018-12-07,XAU,221846.1414,0.040152130742176856
2018-12-08,XAU,222381.24193333334,0.04078461373286138
2018-12-09,XAU,222916.34246666665,0.041417096723545904
2018-12-10,XAU,223451.443,0.042049579714230484
2018-12-11,XAU,222785.3819,0.041262302762958586
2018-12-12,XAU,223200.9743,0.041753528444271854
2018-12-13,XAU,223281.8246,0.04184909261652783
2018-12-14,XAU,223152.3611,0.04169606817240254
2018-12-15,XAU,222976.58776666666,0.04148830601067058
2018-12-16,XAU,222800.81443333335,0.04128054384893867
2018-12-17,XAU,222625.0411,0.041072781687206655
2018-12-18,XAU,224480.9292,0.04326642116753335
2018-12-19,XAU,225128.1154,0.04403138819299282
2018-12-20,XAU,224599.804,0.043406929883816364
2018-12-21,XAU,227936.4415,0.04735079899507286
2018-12-22,XAU,228230.74906666667,0.04769866732700459
2018-12-23,XAU,228525.05663333333,0.04804653565893627
2018-12-24,XAU,228819.3642,0.048394403990867946
2018-12-25,XAU,229862.1685,0.04962698729302631
2018-12-26,XAU,230904.9728,0.05085957059518467
2018-12-27,XAU,230839.0236,0.05078161936050843
2018-12-28,XAU,232951.6674,0.05327874127618179
2018-12-29,XAU,233216.83603333333,0.05359216770691552
2018-12-30,XAU,233482.00466666667,0.05390559413764931
2018-12-31,XAU,233747.1733,0.0542190205683831
2019-01-01,XAU,234604.7862,0.05523270965679175
2019-01-02,XAU,233895.7896,0.054394683413088035
2019-01-03,XAU,235740.8151,0.05657548341876159
2019-01-04,XAU,237280.0223,0.058394809531323616
2019-01-05,XAU,236706.34623333334,0.05771673068122565
2019-01-06,XAU,236132.67016666668,0.057038651831127635
2019-01-07,XAU,235558.9941,0.05636057298102967
2019-01-08,XAU,234813.3775,0.05547926229697123
2019-01-09,XAU,234418.8627,0.05501295010883164
2019-01-10,XAU,236298.6095,0.05723479031218101
2019-01-11,XAU,235206.8103,0.055944295572918995
2019-01-12,XAU,235109.48886666668,0.05582926270081748
2019-01-13,XAU,235012.16743333332,0.05571422982871596
2019-01-14,XAU,234914.846,0.0555991969566145
2019-01-15,XAU,234970.9679,0.055665532429939074
2019-01-16,XAU,235027.0898,0.05573186790326365
2019-01-17,XAU,236071.8486,0.05696676140309195
2019-01-18,XAU,235418.7032,0.05619475066826704
2019-01-19,XAU,234676.5169,0.055317494561372665
2019-01-20,XAU,233934.33060000002,0.054440238454478346
2019-01-21,XAU,233192.1443,0.05356298234758397
2019-01-22,XAU,232408.1272,0.05263628269160189
2019-01-23,XAU,233659.065,0.054114877519335886
2019-01-24,XAU,233867.1323,0.0543608107972339
2019-01-25,XAU,233006.7777,0.05334388104934626
2019-01-26,XAU,234191.47196666666,0.05474417674361612
2019-01-27,XAU,235376.16623333335,0.05614447243788598
2019-01-28,XAU,236560.8605,0.05754476813215584
2019-01-29,XAU,236877.1557,0.05791862560672975
2019-01-30,XAU,238415.2094,0.05973658829488024
2019-01-31,XAU,237175.4483,0.058271204204571575
2019-02-01,XAU,235588.865,0.056395880058839415
2019-02-02,XAU,235008.735475,0.05571017329142
2019-02-03,XAU,234428.60595,0.05502446652400059
2019-02-04,XAU,233848.476425,0.05433875975658117
2019-02-05,XAU,233268.3469,0.05365305298916176
2019-02-06,XAU,233958.5912,0.054468914218915004
2019-02-07,XAU,232295.2041,0.052502808819766184
2019-02-08,XAU,232525.3506,0.05277483947110714
2019-02-09,XAU,232900.6996,0.05321849789280894
2019-02-10,XAU,233276.0486,0.05366215631451074
2019-02-11,XAU,233651.3976,0.05410581473621254
2019-02-12,XAU,232635.5893,0.05290514041143854
2019-02-13,XAU,233860.0764,0.054352470800437064
2019-02-14,XAU,233535.6626,0.05396901722926392
2019-02-15,XAU,234373.9844,0.05495990444800222
2019-02-16,XAU,235151.6611333333,0.05587910985977865
2019-02-17,XAU,235929.33786666667,0.05679831527155507
2019-02-18,XAU,236707.0146,0.0577175206833315
2019-02-19,XAU,239273.81339999998,0.060751448852672724
2019-02-20,XAU,241840.6122,0.06378537702201395
2019-02-21,XAU,240409.2019,0.06209346566883148
2019-02-22,XAU,238100.5903,0.05936471195221457
2019-02-23,XAU,238343.86536666667,0.05965226042607949
2019-02-24,XAU,238587.14043333335,0.05993980889994446
2019-02-25,XAU,238830.4155,0.06022735737380938
2019-02-26,XAU,238685.1257,0.06005562641580128
2019-02-27,XAU,238989.447,0.060415330871250034
2019-02-28,XAU,237064.6009,0.05814018378748306
2019-03-01,XAU,236547.1607,0.057528575118065944
2019-03-02,XAU,235240.120175,0.0559836674816481
2019-03-03,XAU,233933.07965,0.05443875984523036
2019-03-04,XAU,232626.039125,0.05289385220881257
2019-03-05,XAU,231318.9986,0.05134894457239472
2019-03-06,XAU,231116.2752,0.05110932772597712
2019-03-07,XAU,229729.6521,0.04947035435441824
2019-03-08,XAU,229670.9404,0.04940095776575695
2019-03-09,XAU,230223.64676666667,0.05005425065930366
2019-03-10,XAU,230776.35313333332,0.05070754355285037
2019-03-11,XAU,231329.0595,0.05136083644639708
2019-03-12,XAU,231157.0972,0.051157578884474114
2019-03-13,XAU,233258.4384,0.053641341250296265
2019-03-14,XAU,233723.6731,0.05419124358844793
2019-03-15,XAU,231626.1131,0.05171195055976044
2019-03-16,XAU,231814.99246666665,0.051935203909862254
2019-03-17,XAU,232003.87183333334,0.052158457259964125
2019-03-18,XAU,232192.7512,0.05238171061006594
2019-03-19,XAU,233237.3456,0.053616409790888414
2019-03-20,XAU,234297.67165,0.05486970361032659
2019-03-21,XAU,235357.9977,0.056122997429764704
2019-03-22,XAU,233293.777,0.053683111089835284
2019-03-23,XAU,233627.70296666666,0.0540778079381993
2019-03-24,XAU,233961.62893333333,0.054472504786563264
2019-03-25,XAU,234295.5549,0.05486720163492728
2019-03-26,XAU,235343.8177,0.056106236824515404
2019-03-27,XAU,234315.9842,0.05489134884457611
2019-03-28,XAU,231100.1294,0.05109024356658112
2019-03-29,XAU,227441.6535,0.046765964978845304
2019-03-30,XAU,227282.46183333333,0.04657780216615262
2019-03-31,XAU,227123.27016666665,0.04638963935345983
2019-04-01,XAU,226964.0785,0.04620147654076709
2019-04-02,XAU,225117.1451,0.044018421418115045
2019-04-03,XAU,225475.7227,0.04444225622804823
2019-04-04,XAU,225458.2789,0.04442163784681777
2019-04-05,XAU,225498.6722,0.044469382286593334
2019-04-06,XAU,225903.81323333332,0.044948254566565565
2019-04-07,XAU,226308.95426666667,0.045427126846537796
2019-04-08,XAU,226714.0953,0.04590599912651003
2019-04-09,XAU,226868.0998,0.04608803076481191
2019-04-10,XAU,227436.9622,0.04676041991344296
2019-04-11,XAU,228378.3955,0.047873183799894
2019-04-12,XAU,225962.1051,0.045017154916808605
2019-04-13,XAU,225619.69662499998,0.04461243183616684
2019-04-14,XAU,225277.28814999998,0.044207708755525016
2019-04-15,XAU,224934.879675,0.04380298567488325
2019-04-16,XAU,224592.4712,0.04339826259424148
2019-04-17,XAU,223128.0852,0.041667374323532874
2019-04-18,XAU,222223.5819,0.040598261294053445
2019-04-19,XAU,222428.62315,0.04084061781387574
2019-04-20,XAU,222633.6644,0.04108297433369798
2019-04-21,XAU,222838.70565,0.04132533085352022
2019-04-22,XAU,223043.7469,0.04156768737334246
2019-04-23,XAU,222846.6066,0.04133466969019475
2019-04-24,XAU,221864.5287,0.04017386433011064
2019-04-25,XAU,223012.2326,0.041530437814667615
2019-04-26,XAU,224148.5528,0.04287355589005845
2019-04-27,XAU,224555.12793333334,0.04335412326057994
2019-04-28,XAU,224961.70306666667,0.043834690631101375
2019-04-29,XAU,225368.2782,0.044315258001622865
2019-04-30,XAU,224982.809,0.04385963761396591
2019-05-01,XAU,224633.3466,0.04344657687095574
2019-05-02,XAU,224283.8842,0.043033516127945565
2019-05-03,XAU,224833.6477,0.04368333058520871
2019-05-04,XAU,225512.23136666667,0.044485409073618004
2019-05-05,XAU,226190.81503333332,0.0452874875620273
2019-05-06,XAU,226869.3987,0.04608956605043665
2019-05-07,XAU,227847.3836,0.04724553352918889
2019-05-08,XAU,228038.9785,0.04747199661005527
2019-05-09,XAU,225584.4209,0.04457073631419159
2019-05-10,XAU,225480.9989,0.04444849263886744
2019-05-11,XAU,225757.07283333334,0.04477480901518835
2019-05-12,XAU,226033.14676666667,0.04510112539150926
2019-05-13,XAU,226309.2207,0.04542744176783017
2019-05-14,XAU,229345.8857,0.04901674665777814
2019-05-15,XAU,229160.217,0.04879728828063731
2019-05-16,XAU,228518.7816,0.0480391186380176
2019-05-17,XAU,226636.8475,0.04581469306993888
2019-05-18,XAU,226103.477,0.04518425495977399
2019-05-19,XAU,225570.1065,0.04455381684960899
2019-05-20,XAU,225036.736,0.0439233787394441
2019-05-21,XAU,224503.3655,0.04329294062927916
2019-05-22,XAU,224442.1285,0.04322055916357723
2019-05-23,XAU,225067.388,0.043959609068929456
2019-05-24,XAU,226681.5398,0.04586751888079818
2019-05-25,XAU,226822.7813,0.04603446479238657
2019-05-26,XAU,226964.0228,0.04620141070397496
2019-05-27,XAU,227105.2643,0.04636835661556335
2019-05-28,XAU,226026.1941,0.045092907415385824
2019-05-29,XAU,225778.7948,0.044800484142729885
2019-05-30,XAU,225282.9219,0.044214367786542225
2019-05-31,XAU,227771.1705,0.04715545047672573
2019-06-01,XAU,229043.10356666666,0.04865886148053192
2019-06-02,XAU,230315.03663333334,0.05016227248433816
2019-06-03,XAU,231586.9697,0.05166568348814435
2019-06-04,XAU,233674.3962,0.0541329988304218
2019-06-05,XAU,234086.0872,0.05461961309951227
2019-06-06,XAU,234497.7782,0.055106227368602684
2019-06-07,XAU,235205.5461,0.055942801302315576
2019-06-08,XAU,234995.93363333333,0.05569504165428038
2019-06-09,XAU,234786.32116666666,0.05544728200624524
2019-06-10,XAU,234576.7087,0.055199522358210046
2019-06-11,XAU,234524.4956,0.055137807043827564
2019-06-12,XAU,234719.2519,0.05536800686499263
2019-06-13,XAU,235994.1922,0.05687497238577996
2019-06-14,XAU,237712.3351,0.058905798542962046
2019-06-15,XAU,237442.9029,0.05858733262295787
2019-06-16,XAU,237173.4707,0.05826886670295375
2019-06-17,XAU,236904.0385,0.05795040078294958
2019-06-18,XAU,237271.111,0.05838427647197533
2019-06-19,XAU,237599.8535,0.05877284651930806
2019-06-20,XAU,243651.0907,0.06592534285070947
2019-06-21,XAU,248621.6137,0.07180044679187472
2019-06-22,XAU,248551.99756666666,0.07171816128201688
2019-06-23,XAU,248482.38143333333,0.07163587577215899
2019-06-24,XAU,248412.7653,0.0715535902623011
2019-06-25,XAU,251768.049,0.07551949897846591
2019-06-26,XAU,249229.9793,0.07251952829179528
2019-06-27,XAU,248496.8972,0.07165303324994401
2019-06-28,XAU,250923.6942,0.07452148081956758
2019-06-29,XAU,249136.7727,0.07240935910778737
2019-06-30,XAU,247349.8512,0.0702972373960071
2019-07-01,XAU,245562.9297,0.06818511568422689
2019-07-02,XAU,245106.1934,0.0676452583621295
2019-07-03,XAU,251608.3326,0.07533071593669974
2019-07-04,XAU,250111.4955,0.07356147081993988
2019-07-05,XAU,249784.5053,0.07317497197208375
2019-07-06,XAU,248656.225,0.07184135697075109
2019-07-07,XAU,247527.9447,0.07050774196941836
2019-07-08,XAU,246399.6644,0.0691741269680857
2019-07-09,XAU,245420.8946,0.06801723174609928
2019-07-10,XAU,245024.7657,0.06754901170937486
2019-07-11,XAU,249677.769,0.07304881083032957
2019-07-12,XAU,247199.184,0.07011915040988428
2019-07-13,XAU,247388.6441,0.07034309018044835
2019-07-14,XAU,247578.1042,0.07056702995101247
2019-07-15,XAU,247767.5643,0.07079096972157653
2019-07-16,XAU,247327.31965000002,0.07027060534980081
2019-07-17,XAU,246887.075,0.06975024097802504
2019-07-18,XAU,250081.9721,0.0735265744833378
2019-07-19,XAU,253681.963,0.07778172443933826
2019-07-20,XAU,252711.2842,0.0766343926910523
2019-07-21,XAU,251740.6054,0.07548706094276633
2019-07-22,XAU,250769.9266,0.07433972919448037
2019-07-23,XAU,249596.1174,0.0729522995302184
2019-07-24,XAU,250155.0091,0.0736129034202627
2019-07-25,XAU,250785.8604,0.07435856277218991
2019-07-26,XAU,249586.4633,0.07294088848937655
2019-07-27,XAU,249927.9423,0.07334451294071201
2019-07-28,XAU,250269.42130000002,0.07374813739204747
2019-07-29,XAU,250610.9003,0.07415176184338293
2019-07-30,XAU,250809.5891,0.0743866098366314
2019-07-31,XAU,251748.4436,0.07549632560962563
2019-08-01,XAU,248528.4557,0.07169033505253644
2019-08-02,XAU,252703.9266,0.07662569608814804
2019-08-03,XAU,253721.94866666666,0.07782898706096245
2019-08-04,XAU,254739.97073333335,0.07903227803377691
2019-08-05,XAU,255757.9928,0.08023556900659137
2019-08-06,XAU,259375.2004,0.08451106891410073
2019-08-07,XAU,263412.0868,0.08928262458312722
2019-08-08,XAU,266112.9958,0.09247506954528287
2019-08-09,XAU,266726.4601,0.09320017765295976
2019-08-10,XAU,267079.430575,0.0936173849023352
2019-08-11,XAU,267432.40105,0.09403459215171064
2019-08-12,XAU,267785.371525,0.09445179940108614
2019-08-13,XAU,268138.342,0.09486900665046158
2019-08-14,XAU,268586.28825,0.09539847422938744
2019-08-15,XAU,269034.2345,0.0959279418083133
2019-08-16,XAU,269406.3331,0.09636775829268765
2019-08-17,XAU,268655.15383333334,0.09547987259733634
2019-08-18,XAU,267903.97456666664,0.09459198690198492
2019-08-19,XAU,267152.7953,0.09370410120663356
2019-08-20,XAU,265328.5734,0.09154789082912398
2019-08-21,XAU,267482.7942,0.09409415630505483
2019-08-22,XAU,267949.5643,0.09464587346925027
2019-08-23,XAU,268377.6917,0.0951519153837653
2019-08-24,XAU,271487.8399666667,0.09882807669296792
2019-08-25,XAU,274597.98823333334,0.10250423800217054
2019-08-26,XAU,277708.1365,0.10618039931137316
2019-08-27,XAU,274832.0672,0.1027809167861953
2019-08-28,XAU,276441.3724,0.10468309796975642
2019-08-29,XAU,277598.6869,0.10605103107863004
2019-08-30,XAU,275314.486,0.10335113054301168
2019-08-31,XAU,274997.37799999997,0.10297631234770807
